price,area_m2,room_count,district,neighborhood,total_rooms,walkability_score
25000.0,120.0,2+1,pendik,fevzi cakmak,3.0,52.35
25000.0,60.0,1+1,pendik,yayalar,2.0,52.35
23500.0,135.0,3+1,pendik,orhangazi,4.0,52.35
25000.0,65.0,1+1,besiktas,bati,2.0,76.1
25000.0,69.0,1+1,beyoglu,kurtkoy,2.0,70.74
25000.0,95.0,2+1,pendik,esenler,3.0,52.35
25000.0,65.0,1+1,beyoglu,camlik,2.0,70.74
26000.0,135.0,3+1,pendik,kavakpinar,4.0,52.35
25000.0,98.0,2+1,pendik,guzelyali,3.0,52.35
24000.0,110.0,2+1,pendik,fevzi cakmak,3.0,52.35
25000.0,145.0,3+1,pendik,guzelyali,4.0,52.35
25000.0,140.0,3+1,pendik,fevzi cakmak,4.0,52.35
25000.0,70.0,2+1,pendik,guzelyali,3.0,52.35
25250.0,135.0,3+1,pendik,kavakpinar,4.0,52.35
24000.0,55.0,1+1,pendik,ahmet yesevi,2.0,52.35
23000.0,140.0,3+1,pendik,kavakpinar,4.0,52.35
23000.0,80.0,2+1,pendik,camcesme,3.0,52.35
25500.0,85.0,2+1,pendik,gullu baglar,3.0,52.35
25000.0,110.0,3+1,pendik,kavakpinar,4.0,52.35
24500.0,110.0,3+1,pendik,camcesme,4.0,52.35
26000.0,80.0,2+1,beyoglu,yenisehir,3.0,70.74
25000.0,110.0,3+1,pendik,fevzi cakmak,4.0,52.35
26000.0,55.0,1+1,beyoglu,yenisehir,2.0,70.74
24500.0,47.0,Stüdyo (1+0),beyoglu,yenisehir,1.0,70.74
24500.0,120.0,3+1,pendik,gullu baglar,4.0,52.35
26000.0,140.0,3+1,pendik,fatih,4.0,52.35
25000.0,88.0,2+1,pendik,ahmet yesevi,3.0,52.35
23500.0,125.0,2+1,pendik,esenyali,3.0,52.35
23000.0,110.0,3+1,pendik,esenyali,4.0,52.35
23000.0,95.0,2+1,besiktas,kaynarca,3.0,76.1
26000.0,85.0,2+1,pendik,velibaba,3.0,52.35
25000.0,85.0,2+1,besiktas,kaynarca,3.0,76.1
24000.0,125.0,3+1,pendik,kavakpinar,4.0,52.35
23000.0,140.0,3+1,pendik,esenler,4.0,52.35
25000.0,75.0,1+1,pendik,cinardere,2.0,52.35
23000.0,85.0,2+1,beyoglu,yenisehir,3.0,70.74
25500.0,56.0,1+1,beyoglu,camlik,2.0,70.74
25000.0,110.0,3+1,pendik,esenyali,4.0,52.35
24000.0,125.0,3+1,pendik,orhangazi,4.0,52.35
26000.0,115.0,3+1,pendik,suluntepe,4.0,52.35
24000.0,115.0,3+1,pendik,camcesme,4.0,52.35
23500.0,90.0,2+1,beyoglu,yenisehir,3.0,70.74
25000.0,82.0,2+1,pendik,ahmet yesevi,3.0,52.35
25000.0,100.0,2+1,pendik,dumlupinar,3.0,52.35
25000.0,95.0,2+1,pendik,kavakpinar,3.0,52.35
25000.0,75.0,2+1,beyoglu,camlik,3.0,70.74
22500.0,95.0,2+1,pendik,orhangazi,3.0,52.35
25000.0,88.0,2+1,pendik,seyhli,3.0,52.35
24000.0,100.0,2+1,pendik,camcesme,3.0,52.35
25000.0,70.0,2+1,pendik,ahmet yesevi,3.0,52.35
23500.0,65.0,1+1,beyoglu,camlik,2.0,70.74
25500.0,90.0,1+1,pendik,velibaba,2.0,52.35
24500.0,100.0,3+1,pendik,fatih,4.0,52.35
23000.0,120.0,2+1,pendik,ramazanoglu,3.0,52.35
25500.0,65.0,1+1,beyoglu,yenisehir,2.0,70.74
24000.0,100.0,2+1,pendik,ahmet yesevi,3.0,52.35
25000.0,95.0,2+1,beyoglu,kurtkoy,3.0,70.74
25000.0,56.0,Stüdyo (1+0),beyoglu,yenisehir,1.0,70.74
24500.0,100.0,2+1,pendik,fevzi cakmak,3.0,52.35
25000.0,85.0,2+1,beyoglu,yenisehir,3.0,70.74
23500.0,90.0,2+1,pendik,ahmet yesevi,3.0,52.35
25000.0,60.0,1+1,beyoglu,yenisehir,2.0,70.74
24000.0,50.0,Stüdyo (1+0),pendik,fevzi cakmak,1.0,52.35
25000.0,75.0,2+1,beyoglu,yenisehir,3.0,70.74
24000.0,100.0,2+1,pendik,fevzi cakmak,3.0,52.35
25000.0,55.0,1+1,beyoglu,camlik,2.0,70.74
23000.0,85.0,2+1,pendik,dumlupinar,3.0,52.35
26000.0,103.0,2+1,beyoglu,yenisehir,3.0,70.74
25000.0,110.0,2+1,beyoglu,yenisehir,3.0,70.74
22500.0,95.0,2+1,pendik,fevzi cakmak,3.0,52.35
25000.0,130.0,2+1,pendik,gullu baglar,3.0,52.35
23500.0,130.0,3+1,pendik,camcesme,4.0,52.35
25000.0,90.0,2+1,besiktas,bati,3.0,76.1
25000.0,95.0,2+1,pendik,velibaba,3.0,52.35
24000.0,75.0,2+1,beyoglu,yenisehir,3.0,70.74
23000.0,110.0,2+1,pendik,camcesme,3.0,52.35
23000.0,80.0,2+1,pendik,velibaba,3.0,52.35
25000.0,71.0,1+1,beyoglu,yenisehir,2.0,70.74
26000.0,75.0,2+1,beyoglu,yenisehir,3.0,70.74
24000.0,95.0,2+1,pendik,camcesme,3.0,52.35
23000.0,130.0,3+1,pendik,orhangazi,4.0,52.35
25000.0,90.0,2+1,beyoglu,yenisehir,3.0,70.74
22750.0,110.0,3+1,pendik,esenler,4.0,52.35
24000.0,90.0,2+1,pendik,kavakpinar,3.0,52.35
26000.0,150.0,2+1,pendik,guzelyali,3.0,52.35
25000.0,130.0,3+1,pendik,camcesme,4.0,52.35
22500.0,75.0,2+1,pendik,fevzi cakmak,3.0,52.35
25000.0,95.0,3+1,pendik,guzelyali,4.0,52.35
26000.0,60.0,Stüdyo (1+0),pendik,camcesme,1.0,52.35
26000.0,90.0,2+1,pendik,cinardere,3.0,52.35
23500.0,130.0,3+1,pendik,fatih,4.0,52.35
23000.0,130.0,3+1,pendik,kavakpinar,4.0,52.35
23000.0,120.0,3+1,pendik,camcesme,4.0,52.35
26000.0,110.0,3+1,pendik,velibaba,4.0,52.35
26000.0,82.0,1+1,pendik,orhangazi,2.0,52.35
24500.0,70.0,1+1,beyoglu,yenisehir,2.0,70.74
22500.0,100.0,2+1,pendik,kavakpinar,3.0,52.35
25000.0,65.0,Stüdyo (1+0),beyoglu,yenisehir,1.0,70.74
22500.0,70.0,2+1,beyoglu,yenisehir,3.0,70.74
23500.0,73.0,1+1,pendik,velibaba,2.0,52.35
25000.0,55.0,1+1,beyoglu,yenisehir,2.0,70.74
26000.0,110.0,2+1,pendik,velibaba,3.0,52.35
23500.0,80.0,2+1,beyoglu,yenisehir,3.0,70.74
25500.0,120.0,2.5+1,pendik,ahmet yesevi,3.5,52.35
24500.0,125.0,3+1,pendik,camcesme,4.0,52.35
25000.0,125.0,3+1,pendik,camcesme,4.0,52.35
30000.0,65.0,1+1,beyoglu,yenisehir,2.0,70.74
28750.0,135.0,3+1,pendik,ahmet yesevi,4.0,52.35
26500.0,65.0,1+1,pendik,yayalar,2.0,52.35
30000.0,70.0,2+1,pendik,fevzi cakmak,3.0,52.35
28000.0,80.0,2+1,pendik,cinardere,3.0,52.35
27000.0,64.0,1+1,beyoglu,kurtkoy,2.0,70.74
27000.0,55.0,1+1,beyoglu,kurtkoy,2.0,70.74
28500.0,67.0,1+1,beyoglu,yenisehir,2.0,70.74
26750.0,90.0,2+1,pendik,esenyali,3.0,52.35
30000.0,110.0,3+1,pendik,fevzi cakmak,4.0,52.35
30000.0,84.0,1+1,pendik,yayalar,2.0,52.35
29000.0,67.0,1+1,beyoglu,yenisehir,2.0,70.74
27000.0,130.0,3+1,pendik,kavakpinar,4.0,52.35
30000.0,85.0,2+1,pendik,cinardere,3.0,52.35
29000.0,90.0,2+1,pendik,ahmet yesevi,3.0,52.35
30000.0,95.0,2+1,pendik,seyhli,3.0,52.35
30000.0,90.0,2+1,beyoglu,camlik,3.0,70.74
26500.0,80.0,1+1,beyoglu,yenisehir,2.0,70.74
27500.0,60.0,1+1,pendik,velibaba,2.0,52.35
30000.0,90.0,2+1,pendik,guzelyali,3.0,52.35
30000.0,100.0,3+1,pendik,suluntepe,4.0,52.35
28500.0,95.0,2+1,pendik,orhangazi,3.0,52.35
30000.0,85.0,2+1,pendik,suluntepe,3.0,52.35
30000.0,110.0,3+1,pendik,yayalar,4.0,52.35
28800.0,82.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,110.0,2+1,pendik,cinardere,3.0,52.35
30000.0,60.0,1+1,pendik,fevzi cakmak,2.0,52.35
29000.0,120.0,3+1,pendik,esenler,4.0,52.35
30000.0,65.0,1+1,beyoglu,harmandere,2.0,70.74
30000.0,90.0,2+1,pendik,gullu baglar,3.0,52.35
28000.0,90.0,2+1,pendik,velibaba,3.0,52.35
28500.0,93.0,2+1,pendik,ahmet yesevi,3.0,52.35
30000.0,120.0,3+1,pendik,guzelyali,4.0,52.35
30000.0,100.0,2+1,pendik,orhangazi,3.0,52.35
30000.0,125.0,2+1,pendik,seyhli,3.0,52.35
31000.0,56.0,1+1,beyoglu,yenisehir,2.0,70.74
27000.0,140.0,3+1,pendik,camcesme,4.0,52.35
29000.0,90.0,2+1,pendik,esenler,3.0,52.35
27000.0,70.0,1+1,pendik,yayalar,2.0,52.35
30000.0,64.0,1+1,beyoglu,kurtkoy,2.0,70.74
27000.0,75.0,2+1,pendik,gullu baglar,3.0,52.35
29500.0,68.0,1+1,beyoglu,yenisehir,2.0,70.74
31000.0,85.0,2+1,beyoglu,yenisehir,3.0,70.74
30800.0,135.0,3+1,pendik,esenler,4.0,52.35
30000.0,55.0,1.5+1,beyoglu,harmandere,2.5,70.74
30000.0,100.0,2+1,pendik,esenler,3.0,52.35
31000.0,65.0,1+1,beyoglu,yenisehir,2.0,70.74
29000.0,120.0,2+1,beyoglu,yenisehir,3.0,70.74
27500.0,140.0,1+1,pendik,guzelyali,2.0,52.35
27500.0,60.0,1+1,pendik,cinardere,2.0,52.35
27000.0,125.0,3+1,pendik,esenyali,4.0,52.35
26500.0,55.0,1+1,beyoglu,harmandere,2.0,70.74
31000.0,90.0,2+1,pendik,gullu baglar,3.0,52.35
30000.0,95.0,2+1,pendik,kavakpinar,3.0,52.35
28000.0,65.0,1+1,pendik,velibaba,2.0,52.35
30000.0,105.0,2+1,pendik,esenler,3.0,52.35
27000.0,130.0,2+1,pendik,kavakpinar,3.0,52.35
30500.0,110.0,2+1,pendik,camcesme,3.0,52.35
30000.0,72.0,1+1,beyoglu,yenisehir,2.0,70.74
27000.0,85.0,2+1,pendik,orhangazi,3.0,52.35
27500.0,120.0,3+1,besiktas,kaynarca,4.0,76.1
30000.0,105.0,2+1,pendik,dumlupinar,3.0,52.35
29000.0,100.0,2+1,pendik,suluntepe,3.0,52.35
30000.0,115.0,3+1,besiktas,kaynarca,4.0,76.1
27000.0,80.0,2+1,besiktas,kaynarca,3.0,76.1
30000.0,82.0,2+1,beyoglu,yenisehir,3.0,70.74
29000.0,60.0,1+1,pendik,dumlupinar,2.0,52.35
30000.0,95.0,2+1,pendik,fatih,3.0,52.35
30500.0,85.0,2+1,beyoglu,kurtkoy,3.0,70.74
28000.0,100.0,3+1,pendik,ahmet yesevi,4.0,52.35
30000.0,95.0,2+1,pendik,ahmet yesevi,3.0,52.35
30500.0,90.0,2+1,pendik,esenler,3.0,52.35
31000.0,90.0,2+1,pendik,seyhli,3.0,52.35
30000.0,65.0,1+1,pendik,velibaba,2.0,52.35
30000.0,120.0,3+1,pendik,camcesme,4.0,52.35
30000.0,80.0,2+1,pendik,camcesme,3.0,52.35
29000.0,120.0,2.5+1,pendik,fatih,3.5,52.35
27000.0,60.0,1+1,beyoglu,yenisehir,2.0,70.74
29000.0,95.0,1+1,beyoglu,camlik,2.0,70.74
28000.0,100.0,2+1,pendik,ahmet yesevi,3.0,52.35
28000.0,83.0,2+1,pendik,suluntepe,3.0,52.35
26500.0,125.0,3+1,beyoglu,harmandere,4.0,70.74
30000.0,80.0,2+1,bahcelievler,sapan baglari,3.0,34.34
28000.0,55.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,75.0,1+1,beyoglu,yenisehir,2.0,70.74
26500.0,125.0,2+1,pendik,kavakpinar,3.0,52.35
27000.0,115.0,2+1,pendik,fevzi cakmak,3.0,52.35
29000.0,60.0,1+1,beyoglu,kurtkoy,2.0,70.74
26750.0,93.0,2+1,pendik,ahmet yesevi,3.0,52.35
30000.0,66.0,1+1,pendik,camcesme,2.0,52.35
30000.0,130.0,3+1,pendik,orhangazi,4.0,52.35
28000.0,190.0,3+1,pendik,fevzi cakmak,4.0,52.35
30000.0,96.0,2+1,pendik,velibaba,3.0,52.35
30000.0,62.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,100.0,2+1,beyoglu,kurtkoy,3.0,70.74
31000.0,69.0,1+1,beyoglu,kurtkoy,2.0,70.74
29500.0,66.0,1+1,pendik,camcesme,2.0,52.35
30000.0,130.0,3+1,besiktas,kaynarca,4.0,76.1
29000.0,64.0,1+1,beyoglu,kurtkoy,2.0,70.74
26250.0,120.0,3+1,pendik,orhangazi,4.0,52.35
31000.0,72.0,1+1,beyoglu,harmandere,2.0,70.74
30000.0,78.0,2+1,pendik,gullu baglar,3.0,52.35
30000.0,110.0,2+1,pendik,velibaba,3.0,52.35
29000.0,65.0,1+1,beyoglu,harmandere,2.0,70.74
28000.0,110.0,2+1,pendik,esenler,3.0,52.35
27000.0,65.0,1+1,beyoglu,camlik,2.0,70.74
30000.0,130.0,3+1,pendik,camcesme,4.0,52.35
30000.0,75.0,1+1,pendik,kavakpinar,2.0,52.35
28000.0,70.0,2+1,pendik,kavakpinar,3.0,52.35
31000.0,95.0,2+1,pendik,velibaba,3.0,52.35
28000.0,85.0,2+1,pendik,fevzi cakmak,3.0,52.35
30500.0,105.0,3+1,pendik,suluntepe,4.0,52.35
28000.0,75.0,2+1,besiktas,kaynarca,3.0,76.1
28000.0,130.0,3+1,besiktas,kaynarca,4.0,76.1
31000.0,80.0,2+1,beyoglu,yenisehir,3.0,70.74
30000.0,150.0,3+1,pendik,ertugrul gazi,4.0,52.35
28000.0,90.0,2+1,pendik,kavakpinar,3.0,52.35
26500.0,72.0,Stüdyo (1+0),beyoglu,yenisehir,1.0,70.74
28000.0,95.0,2+1,pendik,fatih,3.0,52.35
29500.0,70.0,1+1,beyoglu,camlik,2.0,70.74
30000.0,50.0,1+1,beyoglu,harmandere,2.0,70.74
31000.0,90.0,2+1,pendik,suluntepe,3.0,52.35
28000.0,115.0,3.5+1,pendik,orhangazi,4.5,52.35
31000.0,120.0,3+1,pendik,guzelyali,4.0,52.35
30000.0,140.0,3+1,pendik,guzelyali,4.0,52.35
27500.0,65.0,1+1,beyoglu,camlik,2.0,70.74
29250.0,130.0,3+1,pendik,camcesme,4.0,52.35
30000.0,95.0,2+1,beyoglu,kurtkoy,3.0,70.74
28500.0,85.0,2+1,pendik,fatih,3.0,52.35
30000.0,102.0,2+1,pendik,gullu baglar,3.0,52.35
30000.0,80.0,2+1,beyoglu,kurtkoy,3.0,70.74
27000.0,75.0,1+1,pendik,fevzi cakmak,2.0,52.35
30000.0,69.0,1+1,beyoglu,kurtkoy,2.0,70.74
28000.0,130.0,3+1,pendik,cinardere,4.0,52.35
27000.0,114.0,3+1,besiktas,kaynarca,4.0,76.1
30000.0,70.0,2+1,pendik,fatih,3.0,52.35
28000.0,88.0,2+1,pendik,seyhli,3.0,52.35
27500.0,95.0,2+1,pendik,sanayi,3.0,52.35
28000.0,85.0,2+1,besiktas,kaynarca,3.0,76.1
31000.0,100.0,1+1,beyoglu,yenisehir,2.0,70.74
31000.0,65.0,1.5+1,beyoglu,yenisehir,2.5,70.74
30000.0,69.0,1+1,beyoglu,yenisehir,2.0,70.74
28000.0,94.0,1+1,pendik,kavakpinar,2.0,52.35
30000.0,75.0,1+1,pendik,velibaba,2.0,52.35
28000.0,75.0,2+1,beyoglu,yenisehir,3.0,70.74
27000.0,100.0,2+1,pendik,ahmet yesevi,3.0,52.35
29500.0,100.0,2+1,pendik,velibaba,3.0,52.35
28500.0,75.0,2+1,pendik,ahmet yesevi,3.0,52.35
27000.0,100.0,2+1,pendik,esenyali,3.0,52.35
30000.0,160.0,2+1,besiktas,kaynarca,3.0,76.1
27000.0,73.0,2+1,pendik,gullu baglar,3.0,52.35
30000.0,110.0,2+1,besiktas,kaynarca,3.0,76.1
28000.0,90.0,2+1,pendik,fevzi cakmak,3.0,52.35
27000.0,90.0,2+1,pendik,kavakpinar,3.0,52.35
28000.0,85.0,2+1,pendik,ahmet yesevi,3.0,52.35
28000.0,56.0,1+1,pendik,gullu baglar,2.0,52.35
29500.0,55.0,1+1,beyoglu,harmandere,2.0,70.74
30000.0,55.0,1+1,beyoglu,kurtkoy,2.0,70.74
27500.0,145.0,3+1,bahcelievler,yeni,4.0,34.34
30000.0,65.0,2+1,pendik,cinardere,3.0,52.35
30000.0,85.0,2+1,beyoglu,kurtkoy,3.0,70.74
31000.0,90.0,2+1,bahcelievler,bahcelievler,3.0,34.34
30000.0,75.0,2+1,pendik,fevzi cakmak,3.0,52.35
27000.0,115.0,2+1,bahcelievler,bahcelievler,3.0,34.34
30500.0,50.0,1+1,beyoglu,yenisehir,2.0,70.74
29000.0,80.0,2+1,besiktas,dogu,3.0,76.1
29000.0,95.0,2+1,pendik,ahmet yesevi,3.0,52.35
27500.0,90.0,1+1,pendik,gullu baglar,2.0,52.35
30000.0,65.0,1+1,pendik,cinardere,2.0,52.35
30000.0,50.0,1+1,beyoglu,kurtkoy,2.0,70.74
30000.0,130.0,3+1,bahcelievler,yesilbaglar,4.0,34.34
30000.0,65.0,1+1,pendik,kavakpinar,2.0,52.35
30000.0,90.0,2+1,pendik,velibaba,3.0,52.35
28000.0,90.0,2+1,beyoglu,yenisehir,3.0,70.74
29000.0,90.0,2+1,pendik,cinardere,3.0,52.35
30000.0,75.0,1+1,beyoglu,kurtkoy,2.0,70.74
30000.0,58.0,1+1,pendik,gullu baglar,2.0,52.35
27500.0,93.0,2+1,pendik,ahmet yesevi,3.0,52.35
30000.0,79.0,2+1,pendik,velibaba,3.0,52.35
27000.0,110.0,2+1,pendik,suluntepe,3.0,52.35
28000.0,110.0,3+1,pendik,cinardere,4.0,52.35
28500.0,55.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,65.0,1+1,beyoglu,kurtkoy,2.0,70.74
28000.0,140.0,4+1,pendik,fevzi cakmak,5.0,52.35
30000.0,90.0,2+1,bahcelievler,yeni,3.0,34.34
30500.0,100.0,2+1,pendik,kavakpinar,3.0,52.35
28000.0,80.0,2+1,besiktas,bati,3.0,76.1
26500.0,100.0,2+1,pendik,esenler,3.0,52.35
28000.0,85.0,2+1,pendik,kavakpinar,3.0,52.35
29000.0,110.0,3+1,pendik,ahmet yesevi,4.0,52.35
27000.0,132.0,3+1,pendik,velibaba,4.0,52.35
30000.0,72.0,2+1,besiktas,kaynarca,3.0,76.1
28000.0,68.0,1+1,pendik,gullu baglar,2.0,52.35
30000.0,90.0,2+1,beyoglu,kurtkoy,3.0,70.74
28000.0,57.0,1+1,pendik,cinardere,2.0,52.35
30000.0,61.0,1+1,beyoglu,yenisehir,2.0,70.74
27500.0,95.0,2+1,beyoglu,yenisehir,3.0,70.74
28000.0,80.0,2+1,pendik,kavakpinar,3.0,52.35
30000.0,115.0,3+1,pendik,fevzi cakmak,4.0,52.35
30500.0,85.0,2+1,pendik,seyhli,3.0,52.35
26500.0,85.0,2+1,pendik,fevzi cakmak,3.0,52.35
27500.0,115.0,3+1,pendik,orta,4.0,52.35
30000.0,110.0,3+1,besiktas,bati,4.0,76.1
26500.0,105.0,3+1,pendik,dumlupinar,4.0,52.35
30000.0,49.0,1+1,pendik,cinardere,2.0,52.35
27600.0,90.0,2+1,beyoglu,camlik,3.0,70.74
28500.0,90.0,2+1,beyoglu,kurtkoy,3.0,70.74
27000.0,140.0,3+1,pendik,orta,4.0,52.35
28000.0,100.0,2+1,beyoglu,kurtkoy,3.0,70.74
31000.0,105.0,2+1,beyoglu,kurtkoy,3.0,70.74
30000.0,110.0,2+1,beyoglu,yenisehir,3.0,70.74
27500.0,90.0,2+1,pendik,gullu baglar,3.0,52.35
30000.0,60.0,1+1,beyoglu,harmandere,2.0,70.74
31000.0,95.0,2+1,pendik,seyhli,3.0,52.35
28000.0,130.0,2+1,besiktas,dogu,3.0,76.1
30500.0,92.0,2+1,pendik,kavakpinar,3.0,52.35
30500.0,90.0,2+1,pendik,velibaba,3.0,52.35
29500.0,70.0,2+1,pendik,cinardere,3.0,52.35
26500.0,125.0,3+1,pendik,cinardere,4.0,52.35
26500.0,65.0,1+1,beyoglu,yenisehir,2.0,70.74
29000.0,60.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,60.0,1+1,pendik,cinardere,2.0,52.35
27500.0,67.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,77.0,2+1,pendik,cinardere,3.0,52.35
29000.0,80.0,2+1,pendik,orhangazi,3.0,52.35
27500.0,85.0,2+1,pendik,ahmet yesevi,3.0,52.35
29500.0,130.0,3+1,pendik,velibaba,4.0,52.35
30000.0,55.0,1+1,beyoglu,harmandere,2.0,70.74
27000.0,70.0,1+1,beyoglu,kurtkoy,2.0,70.74
30000.0,90.0,2+1,pendik,esenler,3.0,52.35
30000.0,98.0,2+1,pendik,fevzi cakmak,3.0,52.35
27500.0,99.0,2+1,pendik,seyhli,3.0,52.35
30000.0,100.0,2+1,bahcelievler,yesilbaglar,3.0,34.34
28000.0,110.0,3+1,pendik,orhangazi,4.0,52.35
27000.0,60.0,1+1,pendik,gullu baglar,2.0,52.35
26500.0,145.0,3+1,pendik,orhangazi,4.0,52.35
30000.0,77.0,1+1,pendik,yayalar,2.0,52.35
27000.0,120.0,3+1,pendik,velibaba,4.0,52.35
30000.0,105.0,2+1,besiktas,bati,3.0,76.1
27000.0,62.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,96.0,2+1,pendik,kavakpinar,3.0,52.35
28000.0,80.0,2+1,pendik,esenyali,3.0,52.35
30000.0,150.0,3+1,pendik,camcesme,4.0,52.35
28000.0,50.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,75.0,2+1,beyoglu,kurtkoy,3.0,70.74
27000.0,70.0,1+1,pendik,fevzi cakmak,2.0,52.35
31000.0,90.0,2+1,beyoglu,kurtkoy,3.0,70.74
27500.0,50.0,1+1,beyoglu,yenisehir,2.0,70.74
31000.0,55.0,1+1,beyoglu,harmandere,2.0,70.74
30000.0,100.0,2+1,pendik,ahmet yesevi,3.0,52.35
30000.0,85.0,2+1,beyoglu,yenisehir,3.0,70.74
27500.0,80.0,2+1,beyoglu,yenisehir,3.0,70.74
30500.0,85.0,2+1,pendik,velibaba,3.0,52.35
28000.0,115.0,3+1,pendik,kavakpinar,4.0,52.35
30000.0,90.0,2+1,besiktas,bati,3.0,76.1
30000.0,52.0,1+1,pendik,cinardere,2.0,52.35
27000.0,78.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,125.0,2+1,besiktas,kaynarca,3.0,76.1
31000.0,100.0,2+1,beyoglu,kurtkoy,3.0,70.74
30000.0,80.0,2+1,pendik,seyhli,3.0,52.35
30000.0,125.0,3+1,pendik,guzelyali,4.0,52.35
31000.0,58.0,1+1,pendik,fevzi cakmak,2.0,52.35
30000.0,100.0,2+1,pendik,kavakpinar,3.0,52.35
29500.0,92.0,2+1,pendik,esenler,3.0,52.35
30000.0,67.0,1+1,beyoglu,yenisehir,2.0,70.74
29000.0,120.0,3+1,besiktas,kaynarca,4.0,76.1
29000.0,98.0,2+1,pendik,fatih,3.0,52.35
31000.0,85.0,2+1,pendik,kavakpinar,3.0,52.35
31000.0,110.0,2+1,pendik,velibaba,3.0,52.35
27000.0,85.0,2+1,pendik,ahmet yesevi,3.0,52.35
28000.0,90.0,3+0,pendik,ahmet yesevi,3.0,52.35
30500.0,95.0,2+1,pendik,gullu baglar,3.0,52.35
27500.0,65.0,1+1,pendik,yayalar,2.0,52.35
28000.0,110.0,2+1,besiktas,kaynarca,3.0,76.1
27000.0,95.0,2+1,pendik,suluntepe,3.0,52.35
28500.0,55.0,1+1,pendik,ahmet yesevi,2.0,52.35
31000.0,85.0,2+1,pendik,dumlupinar,3.0,52.35
30000.0,80.0,2+1,besiktas,kaynarca,3.0,76.1
29500.0,95.0,2+1,pendik,dumlupinar,3.0,52.35
30000.0,84.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,165.0,3+1,besiktas,kaynarca,4.0,76.1
30000.0,80.0,2+1,pendik,cinardere,3.0,52.35
28500.0,80.0,2+1,pendik,orhangazi,3.0,52.35
29000.0,114.0,3+1,pendik,velibaba,4.0,52.35
30000.0,60.0,1+1,pendik,esenler,2.0,52.35
29000.0,70.0,1+1,beyoglu,yenisehir,2.0,70.74
29000.0,128.0,3+1,beyoglu,kurtkoy,4.0,70.74
27000.0,85.0,2+1,beyoglu,kurtkoy,3.0,70.74
31000.0,66.0,1+1,pendik,camcesme,2.0,52.35
29500.0,92.0,2+1,pendik,suluntepe,3.0,52.35
28000.0,110.0,3+1,pendik,guzelyali,4.0,52.35
30000.0,89.0,2+1,beyoglu,kurtkoy,3.0,70.74
30000.0,83.0,2+1,pendik,velibaba,3.0,52.35
28500.0,78.0,2+1,pendik,ahmet yesevi,3.0,52.35
30000.0,105.0,2+1,besiktas,kaynarca,3.0,76.1
29999.0,120.0,3+2,pendik,dumlupinar,5.0,52.35
27500.0,110.0,3+1,pendik,cinardere,4.0,52.35
30000.0,65.0,1+1,pendik,yayalar,2.0,52.35
27000.0,90.0,2+1,pendik,gullu baglar,3.0,52.35
27000.0,45.0,Stüdyo (1+0),beyoglu,yenisehir,1.0,70.74
27000.0,100.0,2+1,besiktas,bati,3.0,76.1
27000.0,95.0,2+1,pendik,orhangazi,3.0,52.35
27000.0,140.0,3+1,pendik,velibaba,4.0,52.35
30000.0,95.0,2+1,pendik,suluntepe,3.0,52.35
27000.0,110.0,2+1,pendik,fevzi cakmak,3.0,52.35
28000.0,130.0,2+1,pendik,esenler,3.0,52.35
28000.0,100.0,2+1,beyoglu,yenisehir,3.0,70.74
31000.0,65.0,1+1,beyoglu,harmandere,2.0,70.74
28000.0,85.0,2+1,pendik,esenler,3.0,52.35
30000.0,79.0,1+1,pendik,cinardere,2.0,52.35
30000.0,80.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,130.0,2+1,pendik,fevzi cakmak,3.0,52.35
28500.0,100.0,2+1,pendik,ahmet yesevi,3.0,52.35
27500.0,102.0,2+1,pendik,velibaba,3.0,52.35
30000.0,120.0,3+1,beyoglu,yenisehir,4.0,70.74
30000.0,90.0,2+1,pendik,suluntepe,3.0,52.35
27000.0,65.0,1+1,pendik,yayalar,2.0,52.35
30000.0,95.0,2+1,pendik,cinardere,3.0,52.35
30000.0,52.0,1+1,beyoglu,yenisehir,2.0,70.74
28500.0,61.0,1+1,beyoglu,yenisehir,2.0,70.74
30000.0,90.0,2+1,pendik,kavakpinar,3.0,52.35
28500.0,85.0,2+1,besiktas,kaynarca,3.0,76.1
27000.0,120.0,3+1,pendik,ahmet yesevi,4.0,52.35
30000.0,125.0,3+1,pendik,fevzi cakmak,4.0,52.35
30000.0,75.0,2+1,pendik,velibaba,3.0,52.35
27500.0,70.0,1+1,beyoglu,yenisehir,2.0,70.74
35000.0,85.0,2+1,pendik,esenler,3.0,52.35
33000.0,78.0,1+1,beyoglu,yenisehir,2.0,70.74
37000.0,65.0,2+1,bahcelievler,yesilbaglar,3.0,34.34
35900.0,180.0,4+2,pendik,dumlupinar,6.0,52.35
35500.0,122.0,2+1,pendik,dumlupinar,3.0,52.35
